ref_number,incident_id,company,incident_date,incident_topic,incident_description,mapped_claim,source_links,legitimacy_flag,confidence_level,notes,publication_track,evidence_tier,source_family,verification_summary,source_origin,source_registry_key
3000,nhtsa-sgo-13781-5309,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5309. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: Van. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5309 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5309,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3001,nhtsa-sgo-13781-5308,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5308. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Other, see Narrative. State: NV. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5308 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5308,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3002,nhtsa-sgo-13781-5305,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5305. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Other, see Narrative. State: TN. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5305 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5305,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3003,nhtsa-sgo-13781-5304,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5304. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model X. Highest injury severity alleged: Unknown. Crash with: Passenger Car. State: NJ. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5304 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5304,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3004,nhtsa-sgo-13781-5303,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5303. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Unknown. State: PA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5303 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5303,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3005,nhtsa-sgo-13781-5283,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5283. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: SUV. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5283 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5283,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3006,nhtsa-sgo-13781-5255,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5255. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model X. Highest injury severity alleged: Unknown. Crash with: Van. State: NY. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5255 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5255,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3007,nhtsa-sgo-13781-5246,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5246. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model X. Highest injury severity alleged: Unknown. Crash with: SUV. State: IL. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5246 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5246,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3008,nhtsa-sgo-13781-5247,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5247. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Other Fixed Object. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5247 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5247,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3009,nhtsa-sgo-13781-5245,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5245. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: GA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5245 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5245,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3010,nhtsa-sgo-13781-5244,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5244. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Other, see Narrative. State: FL. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5244 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5244,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3011,nhtsa-sgo-13781-5228,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5228. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Other Fixed Object. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5228 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5228,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3012,nhtsa-sgo-13781-5199,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5199. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: SUV. State: WA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5199 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5199,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3013,nhtsa-sgo-13781-5194,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5194. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Passenger Car. State: UT. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5194 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5194,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3014,nhtsa-sgo-13781-5195,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5195. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model Y. Highest injury severity alleged: Unknown. Crash with: Heavy Truck. State: FL. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5195 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5195,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3015,nhtsa-sgo-13781-5177,"Tesla, Inc.",2023-04-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5177. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: SUV. State: SC. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5177 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5177,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3016,nhtsa-sgo-13781-5388,"Tesla, Inc.",2020-10-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5388. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Unknown. Crash with: Unknown. State: UNK. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5388 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5388,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
3017,nhtsa-sgo-13781-5609,"Tesla, Inc.",2021-05-01,autonomous_vehicle,"NHTSA SGO ADAS incident report 13781-5609. Report type: 10-Day Update. Engagement status: ADAS. Vehicle: Tesla Model 3. Highest injury severity alleged: Fatality. Crash with: Heavy Truck. State: CA. Narrative: [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5609 | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting | https://www.nhtsa.gov/data,REVIEW,high,Generated from NHTSA; source=https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting#report-13781-5609,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source NHTSA documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,nhtsa_data
