ref_number,incident_id,company,incident_date,incident_topic,incident_description,mapped_claim,source_links,legitimacy_flag,confidence_level,notes,publication_track,evidence_tier,source_family,verification_summary,source_origin,source_registry_key
236,ca-dmv-waymo-2024-09-13,Waymo,2024-09-13,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-09-13.,,https://www.dmv.ca.gov/portal/file/waymo_09132024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_09132024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
237,ca-dmv-waymo-2024-09-03,Waymo,2024-09-03,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-09-03.,,https://www.dmv.ca.gov/portal/file/waymo_09032024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_09032024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
238,ca-dmv-zoox-2024-09-03,Zoox,2024-09-03,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-09-03.,,https://www.dmv.ca.gov/portal/file/zoox_09032024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_09032024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
239,ca-dmv-waymo-2024-08-30-2,Waymo,2024-08-30,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-30.,,https://www.dmv.ca.gov/portal/file/waymo_083020242-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_083020242-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
240,ca-dmv-waymo-2024-08-30-1,Waymo,2024-08-30,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-30.,,https://www.dmv.ca.gov/portal/file/waymo_083020241-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_083020241-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
241,ca-dmv-waymo-2024-08-29,Waymo,2024-08-29,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-29.,,https://www.dmv.ca.gov/portal/file/waymo_08292024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_08292024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
242,ca-dmv-waymo-2024-08-20,Waymo,2024-08-20,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-20.,,https://www.dmv.ca.gov/portal/file/waymo_08202024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_08202024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
243,ca-dmv-waymo-2024-08-09,Waymo,2024-08-09,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-09.,,https://www.dmv.ca.gov/portal/file/waymo_08092024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_08092024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
244,ca-dmv-zoox-2024-08-02,Zoox,2024-08-02,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-08-02.,,https://www.dmv.ca.gov/portal/file/zoox_08022024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_08022024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
245,ca-dmv-waymo-2024-08-01,Waymo,2024-08-01,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-08-01.,,https://www.dmv.ca.gov/portal/file/waymo_08012024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_08012024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
246,ca-dmv-waymo-2024-07-27,Waymo,2024-07-27,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-07-27.,,https://www.dmv.ca.gov/portal/file/waymo_07272024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_07272024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
247,ca-dmv-zoox-2024-07-20-a,Zoox,2024-07-20,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-07-20.,,https://www.dmv.ca.gov/portal/file/zoox_07202024a-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_07202024a-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
248,ca-dmv-zoox-2024-07-20-b,Zoox,2024-07-20,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-07-20.,,https://www.dmv.ca.gov/portal/file/zoox_07202024b-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_07202024b-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
249,ca-dmv-zoox-2024-07-20,Zoox,2024-07-20,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-07-20.,,https://www.dmv.ca.gov/portal/file/zoox_07202024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_07202024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
250,ca-dmv-waymo-2024-07-19,Waymo,2024-07-19,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-07-19.,,https://www.dmv.ca.gov/portal/file/waymo_07192024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_07192024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
251,ca-dmv-waymo-2024-07-18,Waymo,2024-07-18,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-07-18.,,https://www.dmv.ca.gov/portal/file/waymo_07182024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_07182024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
252,ca-dmv-zoox-2024-07-16,Zoox,2024-07-16,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-07-16.,,https://www.dmv.ca.gov/portal/file/zoox_07162024-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_07162024-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
253,ca-dmv-zoox-2024-07-11,Zoox,2024-07-11,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Zoox dated 2024-07-11.,,https://www.dmv.ca.gov/portal/file/zoox_071124-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/zoox_071124-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
254,ca-dmv-waymo-2024-07-06-a,Waymo,2024-07-06,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-07-06.,,https://www.dmv.ca.gov/portal/file/waymo_070624_a-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_070624_a-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
255,ca-dmv-waymo-2024-07-06-b,Waymo,2024-07-06,autonomous_vehicle,California DMV published an autonomous vehicle collision report for Waymo dated 2024-07-06.,,https://www.dmv.ca.gov/portal/file/waymo_070624_b-pdf/ | https://www.dmv.ca.gov/portal/vehicle-industry-services/autonomous-vehicles/autonomous-vehicle-collision-reports/ | https://www.nhtsa.gov/laws-regulations/standing-general-order-crash-reporting,REVIEW,high,Generated from California DMV; source=https://www.dmv.ca.gov/portal/file/waymo_070624_b-pdf/,verified_accident,official_documented,autonomous_vehicle,"Fixed verified source California DMV documents this incident; editorial review still checks AI relevance, dedupe, and severity.",fixed_verified_source,ca_dmv_av_collisions
